gene_name,gene_length,nucleotide_overlap,median_coverage,mean_coverage,reads_mapped,num_nts_in_reads
tsn:W908_05650,1050,150,0.0,0.1419047619047619,1,150
tsn:W908_01865,1962,300,0.0,0.15188583078491336,2,300
tsn:W908_07860,489,150,0.0,0.3047034764826176,1,150
tsn:W908_05170,1089,150,0.0,0.13682277318640956,1,150
tsn:W908_07290,1089,220,0.0,0.20018365472910926,2,220
tsn:W908_07295,1086,50,0.0,0.04511970534069982,1,50
tsn:W908_05385,1356,12,0.0,0.008112094395280236,1,12
tsn:W908_05390,1215,146,0.0,0.11934156378600823,1,146
tsn:W908_03860,1140,150,0.0,0.1307017543859649,1,150
tsn:W908_00570,2853,150,0.0,0.05222572730459166,1,150
tsn:W908_08620,975,161,0.0,0.16307692307692306,2,161
tsn:W908_08625,735,116,0.0,0.1564625850340136,1,116
tsn:W908_03715,2652,150,0.0,0.05618401206636501,1,150
tsn:W908_06240,1104,150,0.0,0.13496376811594202,1,150
tsn:W908_06265,1704,150,0.0,0.08744131455399061,1,150
tsn:W908_00665,654,150,0.0,0.22782874617737003,1,150
tsn:W908_05500,1326,150,0.0,0.11236802413273002,1,150
tsn:W908_06345,1644,150,0.0,0.09063260340632603,1,150
tsn:W908_02740,2034,150,0.0,0.07325467059980334,1,150
tsn:W908_01580,2505,150,0.0,0.05948103792415169,1,150
tsn:W908_06145,1422,150,0.0,0.10478199718706048,1,150
tsn:W908_06215,2079,150,0.0,0.07166907166907167,1,150
tsn:W908_07190,1104,150,0.0,0.13496376811594202,1,150
tsn:W908_03375,1986,150,0.0,0.07502517623363544,1,150
tsn:W908_02715,1029,110,0.0,0.10592808551992225,1,110
tsn:W908_08655,807,150,0.0,0.18463444857496902,1,150
tsn:W908_04070,756,150,0.0,0.1970899470899471,1,150
tsn:W908_02675,1134,150,0.0,0.13139329805996472,1,150
tsn:W908_01220,867,103,0.0,0.11764705882352941,1,103
tsn:W908_01225,1161,51,0.0,0.04306632213608958,1,51
tsn:W908_07285,1374,150,0.0,0.10844250363901019,1,150
tsn:W908_07960,3177,150,0.0,0.046899590808939254,1,150
tsn:W908_03710,1374,8,0.0,0.005094614264919942,1,8
tsn:W908_05480,1794,150,0.0,0.08305462653288741,1,150
tsn:W908_01330,1389,36,0.0,0.0251979841612671,1,36
tsn:W908_01335,966,80,0.0,0.08178053830227744,1,80
tsn:W908_03610,1356,150,0.0,0.10988200589970501,1,150
tsn:W908_01285,1206,150,0.0,0.12354892205638475,1,150
tsn:W908_05015,963,150,0.0,0.15472481827622014,1,150
tsn:W908_08005,771,150,0.0,0.1932555123216602,1,150
tsn:W908_05140,1017,44,0.0,0.04228121927236971,1,44
tsn:W908_05145,1434,103,0.0,0.07112970711297072,1,103
tsn:W908_02680,645,104,0.0,0.15968992248062017,1,104
tsn:W908_02685,603,29,0.0,0.04643449419568822,1,29
tsn:W908_04255,957,150,0.0,0.15569487983281086,1,150
tsn:W908_08470,1254,150,0.0,0.11881977671451356,1,150
tsn:W908_02925,1755,150,0.0,0.0849002849002849,1,150
tsn:W908_03040,1260,150,0.0,0.11825396825396825,1,150
tsn:W908_06535,567,150,0.0,0.26278659611992944,1,150
tsn:W908_01210,1014,150,0.0,0.14694280078895464,1,150
tsn:W908_00215,1470,72,0.0,0.04829931972789116,1,72
tsn:W908_04725,762,150,0.0,0.19553805774278216,1,150
tsn:W908_01355,2103,150,0.0,0.07085116500237755,1,150
tsn:W908_08635,897,150,0.0,0.16610925306577481,1,150
tsn:W908_06765,1800,150,0.0,0.08277777777777778,1,150
tsn:W908_06175,1167,150,0.0,0.12767780634104542,1,150
tsn:W908_08690,1017,150,0.0,0.14650934119960668,1,150
tsn:W908_02150,1827,150,0.0,0.0815544608648057,1,150
tsn:W908_03875,876,47,0.0,0.05251141552511415,1,47
tsn:W908_03880,945,107,0.0,0.11216931216931217,1,107
tsn:W908_08070,1680,150,0.0,0.0886904761904762,1,150
tsn:W908_04515,579,3,0.0,0.0034542314335060447,1,3
tsn:W908_07355,726,150,0.0,0.20523415977961432,1,150
tsn:W908_00345,1203,150,0.0,0.12385702410640066,1,150
tsn:W908_02780,972,150,0.0,0.15329218106995884,1,150
tsn:W908_05960,657,150,0.0,0.2267884322678843,1,150
tsn:W908_02530,534,150,0.0,0.27902621722846443,1,150
tsn:W908_03175,1005,150,0.0,0.1482587064676617,1,150
tsn:W908_00980,765,150,0.0,0.19477124183006536,1,150
tsn:W908_00290,864,150,0.0,0.1724537037037037,1,150
tsn:W908_05395,993,150,0.0,0.1500503524672709,1,150
tsn:W908_04235,819,150,0.0,0.18192918192918192,1,150
tsn:W908_02455,1278,141,0.0,0.10954616588419405,1,141
tsn:W908_00365,1542,150,0.0,0.0966277561608301,1,150
tsn:W908_02395,1386,150,0.0,0.1075036075036075,1,150
tsn:W908_07760,927,131,0.0,0.14023732470334413,1,131
tsn:W908_07765,1848,23,0.0,0.011904761904761904,1,23
tsn:W908_07970,2733,150,0.0,0.05451884376143432,1,150
tsn:W908_06840,882,119,0.0,0.13378684807256236,1,119
dpi:BN4_10703,930,150,0.0,0.16021505376344086,1,150
dpi:BN4_11823,2172,150,0.0,0.06860036832412524,1,150
dpi:BN4_12714,942,150,0.0,0.15817409766454352,1,150
dpi:BN4_10016,1656,150,0.0,0.08997584541062802,1,150
dpi:BN4_10215,1350,150,0.0,0.11037037037037037,1,150
dpi:BN4_11998,705,150,0.0,0.21134751773049645,1,150
dpi:BN4_10170,318,130,0.0,0.4056603773584906,1,130
dpi:BN4_20337,1476,150,0.0,0.10094850948509485,1,150
dpi:BN4_20399,627,150,0.0,0.23763955342902712,1,150
dpi:BN4_11606,1266,120,0.0,0.09399684044233807,1,120
dpi:BN4_10761,783,150,0.0,0.19029374201787994,1,150
dpi:BN4_10904,1956,150,0.0,0.0761758691206544,1,150
dpi:BN4_20263,1755,150,0.0,0.0849002849002849,1,150
dpi:BN4_10505,459,150,0.0,0.32461873638344224,1,150
dpi:BN4_12542,762,121,0.0,0.15748031496062992,1,121
dpi:BN4_12384,1983,150,0.0,0.0751386787695411,1,150
dpi:BN4_11732,1182,150,0.0,0.1260575296108291,1,150
dpi:BN4_11655,8187,150,0.0,0.01819958470746305,1,150
dpi:BN4_12694,1398,150,0.0,0.10658082975679542,1,150
dpi:BN4_10196,1515,150,0.0,0.09834983498349835,1,150
dpi:BN4_10035,978,150,0.0,0.1523517382413088,1,150
dpi:BN4_10975,1836,150,0.0,0.08115468409586056,1,150
dpi:BN4_12348,924,150,0.0,0.16125541125541126,1,150
dpi:BN4_11430,1170,112,0.0,0.09487179487179487,1,112
dpi:BN4_20172,2076,14,0.0,0.006262042389210019,1,14
dpi:BN4_20146,1305,150,0.0,0.11417624521072797,1,150
dpi:BN4_12829,6927,150,0.0,0.02151003320340696,1,150
dpi:BN4_10310,987,150,0.0,0.15096251266464034,1,150
dpi:BN4_11241,1890,150,0.0,0.07883597883597884,1,150
dpi:BN4_10098,1368,150,0.0,0.10891812865497076,1,150
dpi:BN4_10421,615,29,0.0,0.04552845528455285,1,29
dpi:BN4_10299,1371,18,0.0,0.012399708242159009,1,18
dpi:BN4_20359,906,150,0.0,0.16445916114790288,1,150
dpi:BN4_12224,1224,150,0.0,0.12173202614379085,1,150
ttu:TERTU_3341,1512,150,0.0,0.09854497354497355,1,150
ttu:TERTU_1587,324,150,0.0,0.45987654320987653,1,150
ttu:TERTU_2473,828,19,0.0,0.021739130434782608,1,19
ttu:TERTU_0430,258,125,0.0,0.4806201550387597,1,125
ttu:TERTU_4671,1074,150,0.0,0.1387337057728119,1,150
ttu:TERTU_4726,921,150,0.0,0.16178067318132464,1,150
ttu:TERTU_0884,4224,300,0.0,0.07054924242424243,2,300
ttu:TERTU_2852,1311,36,0.0,0.02669717772692601,1,36
ttu:TERTU_0253,690,150,0.0,0.21594202898550724,1,150
ttu:TERTU_3485,3606,150,0.0,0.04132002218524681,1,150
ttu:TERTU_0657,1110,98,0.0,0.08738738738738738,1,98
ttu:TERTU_2788,963,150,0.0,0.15472481827622014,1,150
ttu:TERTU_0378,1167,106,0.0,0.08997429305912596,1,106
ttu:TERTU_4718,1542,150,0.0,0.0966277561608301,1,150
ttu:TERTU_1701,1386,150,0.0,0.1075036075036075,1,150
ttu:TERTU_2096,2319,150,0.0,0.06425183268650281,1,150
ttu:TERTU_1400,1431,150,0.0,0.10412299091544375,1,150
ttu:TERTU_3135,1371,150,0.0,0.10867979576951131,1,150
ttu:TERTU_2277,1251,1,0.0,0.0,1,1
ttu:TERTU_2003,1674,150,0.0,0.08900836320191159,1,150
ttu:TERTU_1234,3183,150,0.0,0.04681118441721646,1,150
ttu:TERTU_1660,1638,150,0.0,0.09096459096459096,1,150
ttu:TERTU_0428,2685,150,0.0,0.055493482309124764,1,150
ttu:TERTU_1072,2875,150,0.0,0.05182608695652174,1,150
ttu:TERTU_1092,1428,150,0.0,0.10434173669467788,1,150
ttu:TERTU_1748,1158,300,0.0,0.25734024179620035,2,300
ttu:TERTU_3486,1821,150,0.0,0.08182317408017573,1,150
ttu:TERTU_1984,1461,150,0.0,0.10198494182067078,1,150
ttu:TERTU_2606,852,150,0.0,0.17488262910798122,1,150
ttu:TERTU_4094,3309,150,0.0,0.04502870957993352,1,150
ttu:TERTU_0942,2829,150,0.0,0.05266878755744079,1,150
ttu:TERTU_1998,1125,150,0.0,0.13244444444444445,1,150
ttu:TERTU_1223,438,128,0.0,0.2899543378995434,1,128
ttu:TERTU_1224,717,2,0.0,0.001394700139470014,1,2
ttu:TERTU_1350,999,150,0.0,0.14914914914914915,1,150
ttu:TERTU_1724,1077,150,0.0,0.13834726090993502,1,150
ttu:TERTU_1341,2742,150,0.0,0.054339897884755656,1,150
ttu:TERTU_1488,2499,150,0.0,0.05962384953981593,1,150
ttu:TERTU_1932,993,150,0.0,0.1500503524672709,1,150
ttu:TERTU_0888,2112,150,0.0,0.07054924242424243,1,150
ttu:TERTU_1528,657,129,0.0,0.1948249619482496,1,129
ttu:TERTU_1529,762,25,0.0,0.031496062992125984,1,25
ttu:TERTU_0565,2637,150,0.0,0.0565036025786879,1,150
ttu:TERTU_2658,8871,150,0.0,0.016796302558899787,1,150
ttu:TERTU_3161,996,150,0.0,0.1495983935742972,1,150
ttu:TERTU_3676,642,150,0.0,0.23208722741433022,1,150
ttu:TERTU_3471,1254,150,0.0,0.11881977671451356,1,150
ttu:TERTU_0672,714,37,0.0,0.05042016806722689,1,37
ttu:TERTU_0886,372,127,0.0,0.3387096774193548,1,127
ttu:TERTU_0183,1107,150,0.0,0.13459801264679314,1,150
ttu:TERTU_3718,1533,150,0.0,0.09719504240052185,1,150
ttu:TERTU_0310,7098,150,0.0,0.020991828684136377,1,150
ttu:TERTU_1880,3501,150,0.0,0.04255926878034847,1,150
ttu:TERTU_1968,951,150,0.0,0.15667718191377497,1,150
ttu:TERTU_0904,2391,150,0.0,0.06231702216645755,1,150
ttu:TERTU_2991,2391,150,0.0,0.06231702216645755,1,150
ttu:TERTU_1539,1572,131,0.0,0.08269720101781171,1,131
ttu:TERTU_2016,2370,150,0.0,0.0628691983122363,1,150
ttu:TERTU_3301,471,142,0.0,0.29936305732484075,1,142
ttu:TERTU_3300,324,12,0.0,0.033950617283950615,1,12
ttu:TERTU_3560,1842,150,0.0,0.08089033659066232,1,150
ttu:TERTU_1946,219,72,0.0,0.3242009132420091,1,72
ttu:TERTU_3840,1281,150,0.0,0.11631537861046058,1,150
spnn:T308_07400,270,24,0.0,0.08518518518518518,1,24
spnn:T308_03890,726,150,0.0,0.20523415977961432,1,150
spnn:T308_03365,561,150,0.0,0.26559714795008915,1,150
spnn:T308_05485,3276,150,0.0,0.04548229548229548,1,150
spnn:T308_00350,924,300,0.0,0.3225108225108225,2,300
spnn:T308_07745,1104,130,0.0,0.11684782608695653,1,130
spnn:T308_07750,462,31,0.0,0.06493506493506493,1,31
spnn:T308_09295,942,122,0.0,0.12845010615711253,1,122
spnn:T308_04665,774,150,0.0,0.1925064599483204,1,150
spnn:T308_07835,849,150,0.0,0.17550058892815076,1,150
spnn:T308_02940,1401,150,0.0,0.10635260528194147,1,150
spnn:T308_07945,1614,150,0.0,0.09231722428748451,1,150
spnn:T308_09865,2904,150,0.0,0.05130853994490358,1,150
spnn:T308_04155,1167,150,0.0,0.12767780634104542,1,150
spnn:T308_07070,2745,300,0.0,0.10856102003642987,2,300
spnn:T308_08140,1617,150,0.0,0.09214594928880643,1,150
spnn:T308_06680,702,150,0.0,0.21225071225071226,1,150
spnn:T308_08330,1743,150,0.0,0.08548479632816983,1,150
spnn:T308_05730,954,25,0.0,0.025157232704402517,1,25
spnn:T308_05735,861,53,0.0,0.06039488966318235,1,53
spnn:T308_07625,2058,300,0.0,0.14480077745383868,2,300
spnn:T308_08820,627,150,0.0,0.23763955342902712,1,150
spnn:T308_00425,1851,150,0.0,0.08049702863317126,1,150
spnn:T308_07765,2514,70,0.0,0.027446300715990454,1,70
spnn:T308_09330,642,199,0.0,0.3068535825545171,2,199
spnn:T308_09335,2034,16,0.0,0.007374631268436578,1,16
spnn:T308_05250,552,150,0.0,0.26992753623188404,1,150
spnn:T308_02225,1263,22,0.0,0.0166270783847981,1,22
spnn:T308_04200,987,62,0.0,0.06180344478216818,1,62
spnn:T308_04205,1434,73,0.0,0.0502092050209205,1,73
spnn:T308_02895,780,150,0.0,0.191025641025641,1,150
spnn:T308_09340,900,150,0.0,0.16555555555555557,1,150
spnn:T308_04700,1041,253,0.0,0.24111431316042267,2,253
spnn:T308_02630,294,148,0.5,0.5,1,148
spnn:T308_05760,1200,52,0.0,0.0425,1,52
spnn:T308_05765,606,112,0.0,0.18316831683168316,1,112
spnn:T308_09920,1695,150,0.0,0.08790560471976401,1,150
spnn:T308_02980,690,150,0.0,0.21594202898550724,1,150
spnn:T308_08395,1482,150,0.0,0.10053981106612686,1,150
spnn:T308_07995,528,150,0.0,0.2821969696969697,1,150
spnn:T308_05425,2280,150,0.0,0.06535087719298245,1,150
spnn:T308_06610,1335,150,0.0,0.11161048689138577,1,150
spnn:T308_05810,432,7,0.0,0.013888888888888888,1,7
spnn:T308_09225,825,150,0.0,0.1806060606060606,1,150
spnn:T308_04530,987,150,0.0,0.15096251266464034,1,150
spnn:T308_10480,1827,150,0.0,0.0815544608648057,1,150
spnn:T308_02890,1662,150,0.0,0.08965102286401926,1,150
spnn:T308_07125,912,150,0.0,0.16337719298245615,1,150
spnn:T308_06375,1944,150,0.0,0.07664609053497942,1,150
spnn:T308_02925,801,128,0.0,0.1585518102372035,1,128
spnn:T308_01695,2253,150,0.0,0.06613404349755882,1,150
spnn:T308_05185,759,60,0.0,0.077733860342556,1,60
spnn:T308_05190,1761,1,0.0,0.0,1,1
spnn:T308_08280,1011,150,0.0,0.14737883283877348,1,150
spnn:T308_03370,1386,150,0.0,0.1075036075036075,1,150
spnn:T308_01375,1335,37,0.0,0.02696629213483146,1,37
spnn:T308_01380,912,58,0.0,0.0625,1,58
spnn:T308_00830,678,150,0.0,0.21976401179941002,1,150
spnn:T308_09510,480,150,0.0,0.3104166666666667,1,150
spnn:T308_08490,966,150,0.0,0.15424430641821946,1,150
spnn:T308_07610,1374,150,0.0,0.10844250363901019,1,150
spnn:T308_07940,627,150,0.0,0.23763955342902712,1,150
spnn:T308_07590,1260,150,0.0,0.11825396825396825,1,150
spnn:T308_06125,3129,150,0.0,0.047619047619047616,1,150
spnn:T308_02330,549,92,0.0,0.1657559198542805,1,92
spnn:T308_09365,1215,150,0.0,0.12263374485596708,1,150
spnn:T308_08220,1224,150,0.0,0.12173202614379085,1,150
spnn:T308_05490,3651,150,0.0,0.040810736784442615,1,150
spnn:T308_09260,708,150,0.0,0.21045197740112995,1,150
spnn:T308_02255,894,135,0.0,0.14988814317673377,1,135
spnn:T308_01765,825,150,0.0,0.1806060606060606,1,150
spnn:T308_03760,912,150,0.0,0.16337719298245615,1,150
spnn:T308_05065,795,150,0.0,0.18742138364779873,1,150
spnn:T308_10270,2661,300,0.0,0.11198797444569711,2,300
spnn:T308_06905,1335,150,0.0,0.11161048689138577,1,150
spnn:T308_08215,777,150,0.0,0.19176319176319176,1,150
spnn:T308_08595,927,150,0.0,0.16073354908306364,1,150
spnn:T308_00250,405,93,0.0,0.2271604938271605,1,93
spnn:T308_08230,768,150,0.0,0.19401041666666666,1,150
spnn:T308_08585,927,44,0.0,0.04638619201725998,1,44
spnn:T308_08590,1068,151,0.0,0.22846441947565543,2,246
spnn:T308_07010,1344,150,0.0,0.11086309523809523,1,150
spnn:T308_07265,774,150,0.0,0.1925064599483204,1,150
spnn:T308_04675,987,150,0.0,0.15096251266464034,1,150
spnn:T308_01620,492,150,0.0,0.30284552845528456,1,150
spnn:T308_01925,633,150,0.0,0.2353870458135861,1,150
spnn:T308_04630,1671,150,0.0,0.08916816277678037,1,150
spnn:T308_02905,1233,300,0.0,0.24168694241686942,2,300
spnn:T308_01430,981,150,0.0,0.15188583078491336,1,150
spnn:T308_07675,1329,150,0.0,0.11211437170805116,1,150
spnn:T308_04995,1080,150,0.0,0.13796296296296295,1,150
spnn:T308_03545,2181,142,0.0,0.06464924346629987,1,142
spnn:T308_01575,3204,150,0.0,0.046504369538077406,1,150
spnn:T308_03220,1842,150,0.0,0.08089033659066232,1,150
spnn:T308_03055,6702,150,0.0,0.0222321695016413,1,150
spnn:T308_07885,1197,150,0.0,0.12447786131996658,1,150
spnn:T308_06020,876,150,0.0,0.17009132420091325,1,150
spnn:T308_06405,1536,150,0.0,0.09700520833333333,1,150
spnn:T308_05745,2355,32,0.0,0.013163481953290871,1,32
spnn:T308_05750,234,17,0.0,0.06837606837606838,1,17
spnn:T308_02865,660,150,0.0,0.22575757575757577,1,150
spnn:T308_03090,2055,150,0.0,0.07250608272506083,1,150
spnn:T308_00760,1287,150,0.0,0.11577311577311578,1,150
spnn:T308_08370,582,150,0.0,0.25601374570446733,1,150
spnn:T308_05530,990,93,0.0,0.09292929292929293,1,93
spnn:T308_06510,684,150,0.0,0.21783625730994152,1,150
spnn:T308_09685,954,150,0.0,0.15618448637316562,1,150
spnn:T308_09570,1410,150,0.0,0.10567375886524823,1,150
spnn:T308_01940,915,52,0.0,0.05573770491803279,1,52
spnn:T308_09280,795,150,0.0,0.18742138364779873,1,150
spnn:T308_04465,2088,150,0.0,0.07136015325670499,1,150
spnn:T308_02700,2652,150,0.0,0.05618401206636501,1,150
spnn:T308_07580,540,150,0.0,0.2759259259259259,1,150
spnn:T308_06505,735,150,0.0,0.20272108843537415,1,150
spnn:T308_10375,444,150,0.0,0.3355855855855856,1,150
spnn:T308_04100,1071,113,0.0,0.10457516339869281,1,113
spnn:T308_02000,1275,150,0.0,0.11686274509803922,1,150
spnn:T308_01355,1242,150,0.0,0.11996779388083736,1,150
spnn:T308_01415,1473,150,0.0,0.1011541072640869,1,150
spnn:T308_09315,879,150,0.0,0.1695108077360637,1,150
spnn:T308_01950,1284,150,0.0,0.11604361370716511,1,150
ngo:NGO_0190,936,150,0.0,0.15918803418803418,1,150
ngo:NGO_1183,3957,52,0.0,0.01288855193328279,1,52
ngo:NGO_1259,2304,150,0.0,0.0646701388888889,1,150
ngo:NGO_18876,85,3,0.0,0.023529411764705882,1,3
ngo:NGO_1930,2595,150,0.0,0.057418111753371866,1,150
ngo:NGO_0235,2490,150,0.0,0.059839357429718874,1,150
ngo:NGO_0312,891,150,0.0,0.16722783389450055,1,150
ngo:NGO_0578,1887,150,0.0,0.0789613142554319,1,150
ngo:NGO_0372,825,150,0.0,0.1806060606060606,1,150
ngo:NGO_1254,2625,150,0.0,0.05676190476190476,1,150
ngo:NGO_1194,1221,150,0.0,0.12203112203112203,1,150
ngo:NGO_0610,828,150,0.0,0.17995169082125603,1,150
ngo:NGO_0781,1923,150,0.0,0.07748309932397296,1,150
ngo:NGO_0275,4782,150,0.0,0.031158511083228774,1,150
ngo:NGO_0404,1545,150,0.0,0.0964401294498382,1,150
ngo:NGO_1973,720,20,0.0,0.02638888888888889,1,20
ngo:NGO_1433,702,90,0.0,0.1267806267806268,1,90
ngo:NGO_1052,711,150,0.0,0.20956399437412096,1,150
ngo:NGO_0296,522,150,0.0,0.28544061302681994,1,150
ngo:NGO_0572,1476,74,0.0,0.0494579945799458,1,74
ngo:NGO_1537,1083,150,0.0,0.13758079409048937,1,150
ngo:NGO_2112,1875,150,0.0,0.07946666666666667,1,150
ngo:NGO_0113,1494,150,0.0,0.0997322623828648,1,150
ngo:NGO_1775,840,150,0.0,0.1773809523809524,1,150
ngo:NGO_0451,1407,150,0.0,0.10589907604832978,1,150
ngo:NGO_0304,2364,150,0.0,0.06302876480541456,1,150
ngo:NGO_1256,654,61,0.0,0.09174311926605505,1,61
ngo:NGO_0603,315,140,0.0,0.44126984126984126,1,140
ngo:NGO_0398,1299,150,0.0,0.1147036181678214,1,150
ngo:NGO_1955,4170,150,0.0,0.035731414868105514,1,150
ngo:NGO_1212,1635,150,0.0,0.09113149847094801,1,150
ngo:NGO_1502,1251,150,0.0,0.11910471622701839,1,150
ngo:NGO_1487,1893,150,0.0,0.07871104067617539,1,150
ngo:NGO_0639,1173,150,0.0,0.12702472293265132,1,150
ngo:NGO_0377,1416,150,0.0,0.10522598870056497,1,150
ngo:NGO_1700,1371,56,0.0,0.04011670313639679,1,56
ngo:NGO_0407,3099,150,0.0,0.04808002581477896,1,150
ngo:NGO_0335,2121,150,0.0,0.07024988213107025,1,150
ngo:NGO_0710,1041,124,0.0,0.11815561959654179,1,124
ngo:NGO_1575,957,150,0.0,0.15569487983281086,1,150
ngo:NGO_1673,1677,150,0.0,0.08884913536076326,1,150
ngo:NGO_0417,954,150,0.0,0.15618448637316562,1,150
ngo:NGO_1715,2406,150,0.0,0.06192851205320033,1,150
ngo:NGO_0317,603,150,0.0,0.2470978441127695,1,150
ngo:NGO_0171,366,91,0.0,0.2459016393442623,1,91
ngo:NGO_0104,1065,150,0.0,0.13990610328638498,1,150
ngo:NGO_0201,654,90,0.0,0.13608562691131498,1,90
ngo:NGO_1907,687,49,0.0,0.06986899563318777,1,49
ngo:NGO_0915,1434,30,0.0,0.020223152022315203,1,30
ngo:NGO_2121,834,150,0.0,0.17865707434052758,1,150
ngo:NGO_2034,825,150,0.0,0.1806060606060606,1,150
ngo:NGO_2163,747,150,0.0,0.1994645247657296,1,150
ngo:NGO_1207,2850,150,0.0,0.05228070175438596,1,150
ngo:NGO_0619,843,9,0.0,0.009489916963226572,1,9
ngo:NGO_1838,645,150,0.0,0.2310077519379845,1,150
ngo:NGO_2029,582,102,0.0,0.17353951890034364,1,102
ngo:NGO_2033,633,150,0.0,0.2353870458135861,1,150
ngo:NGO_1659,531,150,0.0,0.2806026365348399,1,150
ngo:NGO_1528,1179,130,0.0,0.10941475826972011,1,130
ngo:NGO_0841,669,150,0.0,0.2227204783258595,1,150
ngo:NGO_1403,1248,150,0.0,0.11939102564102565,1,150
ngo:NGO_00385,450,92,0.0,0.20222222222222222,1,92
ngo:NGO_0977,1197,150,0.0,0.12447786131996658,1,150
psin:CAK95_08555,1446,150,0.0,0.10304287690179806,1,150
psin:CAK95_26365,1038,150,0.0,0.14354527938342967,1,150
psin:CAK95_28570,1095,150,0.0,0.13607305936073058,1,150
psin:CAK95_12930,2097,40,0.0,0.01859799713876967,1,40
psin:CAK95_12335,1134,150,0.0,0.13139329805996472,1,150
psin:CAK95_20280,1377,150,0.0,0.10820624546114742,1,150
psin:CAK95_05035,795,150,0.0,0.18742138364779873,1,150
psin:CAK95_10830,2235,150,0.0,0.06666666666666667,1,150
psin:CAK95_04890,1131,150,0.0,0.1317418213969938,1,150
psin:CAK95_21725,348,38,0.0,0.10632183908045977,1,38
psin:CAK95_21730,825,14,0.0,0.01575757575757576,1,14
psin:CAK95_17785,2307,150,0.0,0.0645860424794105,1,150
psin:CAK95_11590,2538,150,0.0,0.058707643814026794,1,150
psin:CAK95_24490,1098,150,0.0,0.13570127504553733,1,150
psin:CAK95_02805,2748,150,0.0,0.054221251819505094,1,150
psin:CAK95_14245,2280,12,0.0,0.004824561403508772,1,12
psin:CAK95_12970,3474,150,0.0,0.04289004029936672,1,150
psin:CAK95_01995,771,150,0.0,0.1932555123216602,1,150
psin:CAK95_24115,483,150,0.0,0.3084886128364389,1,150
psin:CAK95_05160,1764,150,0.0,0.0844671201814059,1,150
psin:CAK95_00790,1692,150,0.0,0.08806146572104019,1,150
psin:CAK95_18290,2559,150,0.0,0.05822586948026573,1,150
psin:CAK95_08750,1221,150,0.0,0.12203112203112203,1,150
psin:CAK95_12765,2787,150,0.0,0.05346250448510944,1,150
psin:CAK95_18005,2208,150,0.0,0.06748188405797101,1,150
psin:CAK95_06685,1620,150,0.0,0.09197530864197531,1,150
psin:CAK95_14515,2727,150,0.0,0.05463879721305464,1,150
psin:CAK95_11900,1680,150,0.0,0.0886904761904762,1,150
psin:CAK95_08150,2634,150,0.0,0.05656795747911921,1,150
psin:CAK95_12455,1479,150,0.0,0.10074374577417174,1,150
psin:CAK95_12490,714,62,0.0,0.08543417366946779,1,62
psin:CAK95_20640,2388,150,0.0,0.062395309882747066,1,150
psin:CAK95_08125,699,150,0.0,0.21316165951359084,1,150
psin:CAK95_24875,1170,150,0.0,0.12735042735042734,1,150
psin:CAK95_15390,1602,150,0.0,0.09300873907615481,1,150
psin:CAK95_09305,2004,150,0.0,0.07435129740518961,1,150
psin:CAK95_17775,1203,150,0.0,0.12385702410640066,1,150
aol:S58_43050,1215,85,0.0,0.0691358024691358,1,85
aol:S58_46980,1422,150,0.0,0.10478199718706048,1,150
aol:S58_61220,1686,150,0.0,0.08837485172004746,1,150
aol:S58_57520,660,30,0.0,0.04393939393939394,1,30
aol:S58_56830,978,150,0.0,0.1523517382413088,1,150
aol:S58_52020,1767,150,0.0,0.08432371250707414,1,150
aol:S58_38310,975,150,0.0,0.15282051282051282,1,150
aol:S58_02490,1956,150,0.0,0.0761758691206544,1,150
aol:S58_25340,1413,150,0.0,0.10544939844302902,1,150
aol:S58_28880,1251,150,0.0,0.11910471622701839,1,150
aol:S58_15120,948,150,0.0,0.1571729957805907,1,150
aol:S58_59320,1548,150,0.0,0.0962532299741602,1,150
aol:S58_56290,951,150,0.0,0.15667718191377497,1,150
aol:S58_35840,816,150,0.0,0.18259803921568626,1,150
aol:S58_21010,1326,150,0.0,0.11236802413273002,1,150
aol:S58_09140,684,150,0.0,0.21783625730994152,1,150
aol:S58_67750,939,150,0.0,0.15867944621938232,1,150
aol:S58_58570,1020,150,0.0,0.14607843137254903,1,150
aol:S58_15070,1518,150,0.0,0.0981554677206851,1,150
aol:S58_56540,834,150,0.0,0.17865707434052758,1,150
aol:S58_45520,2187,150,0.0,0.06812985825331504,1,150
aol:S58_27830,3423,150,0.0,0.04352906806894537,1,150
aol:S58_27510,1788,150,0.0,0.08333333333333333,1,150
